Date,site_no,Mean Flow,Peak Flow,Median  Flow,Coeff Var,Skew,Tqmean,R-B Index,7Q,3xMedian,Median Flow,Station
1975-10-01,3331500.0,955.6974044463914,9410.0,0,98.01244007951688,2.406318319641242,0.27595628415300544,0.08277028623267153,191.28571428571428,50.0,671.0,Tippecanoe
1976-10-01,3331500.0,955.6974044463914,9410.0,0,52.19148882739145,1.9045765420786123,0.29863013698630136,0.08514725650739338,196.14285714285714,68.0,671.0,Tippecanoe
1977-10-01,3331500.0,955.6974044463914,9410.0,0,116.6262277423019,2.558523795236787,0.2684931506849315,0.07883283360063222,161.57142857142858,64.0,671.0,Tippecanoe
1978-10-01,3331500.0,955.6974044463914,9410.0,0,96.7053596129752,3.597541773615923,0.2493150684931507,0.10988620063115616,170.57142857142858,85.0,671.0,Tippecanoe
1979-10-01,3331500.0,955.6974044463914,9410.0,0,88.35757773181467,2.06388996372251,0.28415300546448086,0.10803576045725688,190.42857142857142,48.0,671.0,Tippecanoe
1980-10-01,3331500.0,955.6974044463914,9410.0,0,145.97761197497252,2.42509019049104,0.29863013698630136,0.1143108577583093,303.42857142857144,79.0,671.0,Tippecanoe
1981-10-01,3331500.0,955.6974044463914,9410.0,0,140.02560786073266,3.0135576301426155,0.2684931506849315,0.08277216408468795,233.85714285714286,60.0,671.0,Tippecanoe
1982-10-01,3331500.0,955.6974044463914,9410.0,0,87.41974474470511,1.74529114658353,0.3452054794520548,0.09849234564318363,165.42857142857142,39.0,671.0,Tippecanoe
1983-10-01,3331500.0,955.6974044463914,9410.0,0,80.95537731512948,1.6407317906814332,0.3360655737704918,0.085793805215004,181.42857142857142,52.0,671.0,Tippecanoe
1984-10-01,3331500.0,955.6974044463914,9410.0,0,139.4446186955552,2.5411355616404485,0.2821917808219178,0.09859560111933467,206.0,58.0,671.0,Tippecanoe
1985-10-01,3331500.0,955.6974044463914,9410.0,0,58.135323707369594,0.9383354586432577,0.410958904109589,0.09557223856706458,219.0,4.0,671.0,Tippecanoe
1986-10-01,3331500.0,955.6974044463914,9410.0,0,52.32603924775303,3.0515479553532283,0.4191780821917808,0.0755406765388486,262.14285714285717,6.0,671.0,Tippecanoe
1987-10-01,3331500.0,955.6974044463914,9410.0,0,57.76497001142984,1.3607620525071176,0.3770491803278688,0.09138986983298361,141.71428571428572,57.0,671.0,Tippecanoe
1988-10-01,3331500.0,955.6974044463914,9410.0,0,35.90209625214691,1.2465837204997183,0.3835616438356164,0.0783703769166188,169.28571428571428,4.0,671.0,Tippecanoe
1989-10-01,3331500.0,955.6974044463914,9410.0,0,119.74331279544887,2.5176323669076326,0.3287671232876712,0.1069126147109307,227.71428571428572,30.0,671.0,Tippecanoe
1990-10-01,3331500.0,955.6974044463914,9410.0,0,108.7797734039501,1.843673768957843,0.4410958904109589,0.09528891972694714,193.57142857142858,11.0,671.0,Tippecanoe
1991-10-01,3331500.0,955.6974044463914,9410.0,0,36.70741691063445,0.687320737819774,0.40710382513661203,0.07116829145290395,249.42857142857142,0.0,671.0,Tippecanoe
1992-10-01,3331500.0,955.6974044463914,9410.0,0,97.99201577654084,2.1014826592960465,0.4136986301369863,0.09431423056078238,341.2857142857143,12.0,671.0,Tippecanoe
1993-10-01,3331500.0,955.6974044463914,9410.0,0,81.28056829659947,2.251381623679938,0.4,0.09415794441086332,212.14285714285714,13.0,671.0,Tippecanoe
1994-10-01,3331500.0,955.6974044463914,9410.0,0,73.80446874135079,1.4615404173846236,0.336986301369863,0.09329717898237934,195.71428571428572,34.0,671.0,Tippecanoe
1995-10-01,3331500.0,955.6974044463914,9410.0,0,88.7703940328242,2.7469393456490363,0.30601092896174864,0.09270581993203553,206.57142857142858,65.0,671.0,Tippecanoe
1996-10-01,3331500.0,955.6974044463914,9410.0,0,89.24266145353799,1.6051176832528162,0.4328767123287671,0.0835214446952596,311.85714285714283,10.0,671.0,Tippecanoe
1997-10-01,3331500.0,955.6974044463914,9410.0,0,103.38048485897274,1.5326645285599212,0.3835616438356164,0.09355154588600594,315.14285714285717,15.0,671.0,Tippecanoe
1998-10-01,3331500.0,955.6974044463914,9410.0,0,91.41837552402085,1.723996385175497,0.37534246575342467,0.08502803531942957,146.28571428571428,82.0,671.0,Tippecanoe
1999-10-01,3331500.0,955.6974044463914,9410.0,0,35.6679878123831,1.4097692815918754,0.3251366120218579,0.07954194703376752,202.85714285714286,36.0,671.0,Tippecanoe
2000-10-01,3331500.0,955.6974044463914,9410.0,0,61.22701993874921,2.0746037167181717,0.28493150684931506,0.08449626597261277,294.7142857142857,22.0,671.0,Tippecanoe
2001-10-01,3331500.0,955.6974044463914,9410.0,0,89.65492995696115,0.8153641961919825,0.4383561643835616,0.07914428309417489,167.0,7.0,671.0,Tippecanoe
2002-10-01,3331500.0,955.6974044463914,9410.0,0,46.1741997012078,2.7820553742378733,0.3178082191780822,0.09492952747648675,157.71428571428572,30.0,671.0,Tippecanoe
2003-10-01,3331500.0,955.6974044463914,9410.0,0,56.617422969329326,1.6485196225129972,0.3907103825136612,0.09595410805360587,308.14285714285717,23.0,671.0,Tippecanoe
2004-10-01,3331500.0,955.6974044463914,9410.0,0,104.87469362575095,2.456379385744774,0.33972602739726027,0.09450044556575278,154.85714285714286,69.0,671.0,Tippecanoe
2005-10-01,3331500.0,955.6974044463914,9410.0,0,40.96628637464946,2.0393420626630547,0.3506849315068493,0.08561948157531526,190.28571428571428,19.0,671.0,Tippecanoe
2006-10-01,3331500.0,955.6974044463914,9410.0,0,73.49801561263213,0.8381867210480235,0.4438356164383562,0.08542902400008351,222.0,8.0,671.0,Tippecanoe
2007-10-01,3331500.0,955.6974044463914,9410.0,0,151.0928601153285,2.733062136240858,0.40710382513661203,0.1134684284444954,211.85714285714286,25.0,671.0,Tippecanoe
2008-10-01,3331500.0,955.6974044463914,9410.0,0,131.91369493229453,2.9965963630219545,0.36712328767123287,0.10156398919527083,239.14285714285714,57.0,671.0,Tippecanoe
2009-10-01,3331500.0,955.6974044463914,9410.0,0,44.42824589674272,1.286527978984394,0.4547945205479452,0.07152596110563844,297.14285714285717,4.0,671.0,Tippecanoe
2010-10-01,3331500.0,955.6974044463914,9410.0,0,98.47411876768139,1.723433644021379,0.3424657534246575,0.08641747882254211,201.85714285714286,104.0,671.0,Tippecanoe
2011-10-01,3331500.0,955.6974044463914,9410.0,0,92.59675741411407,1.571841630015374,0.37158469945355194,0.07356639603602029,106.28571428571429,61.0,671.0,Tippecanoe
2012-10-01,3331500.0,955.6974044463914,9410.0,0,107.0774189352868,2.2687181077224934,0.29041095890410956,0.11855121123506264,167.57142857142858,62.0,671.0,Tippecanoe
2013-10-01,3331500.0,955.6974044463914,9410.0,0,81.5248695309931,1.8844649468996717,0.30684931506849317,0.09652425332964228,235.42857142857142,54.0,671.0,Tippecanoe
2014-10-01,3331500.0,955.6974044463914,9410.0,0,80.27823086250653,2.4072612220001317,0.2876712328767123,0.09409687251348829,353.0,29.0,671.0,Tippecanoe
2015-10-01,3331500.0,955.6974044463914,9410.0,0,49.426116453624275,1.2422637443050695,0.38524590163934425,0.07982682612854276,213.14285714285714,17.0,671.0,Tippecanoe
2016-10-01,3331500.0,955.6974044463914,9410.0,0,66.8330322232653,0.922303840352292,0.3972602739726027,0.08366231437239753,330.85714285714283,1.0,671.0,Tippecanoe
2017-10-01,3331500.0,955.6974044463914,9410.0,0,103.69538234245282,3.7849753280844753,0.3506849315068493,0.08864047208427701,275.57142857142856,21.0,671.0,Tippecanoe
2018-10-01,3331500.0,955.6974044463914,9410.0,0,64.57877625239615,1.0022144975492613,0.4986301369863014,0.07407233420865962,319.2857142857143,3.0,671.0,Tippecanoe
