Date,site_no,Discharge,Mean Flow,Coeff Var,Tqmean,R-B Index,Station
1969-10-01,3335000,1298.0,1298.0,139.26300842487078,0.25806451612903225,0.3252048770737557,Wildcat
1969-11-01,3335000,1675.8333333333333,1675.8333333333333,88.04690927532039,0.3,0.2307175572519084,Wildcat
1969-12-01,3335000,552.1935483870968,552.1935483870968,32.11664983442299,0.4838709677419355,0.07870427392536027,Wildcat
1970-01-01,3335000,428.7741935483871,428.7741935483871,115.90401647447395,0.12903225806451613,0.22486486486486487,Wildcat
1970-02-01,3335000,588.6071428571429,588.6071428571429,43.67353386882017,0.32142857142857145,0.11603693274834653,Wildcat
1970-03-01,3335000,886.6774193548387,886.6774193548387,72.60561231882113,0.3548387096774194,0.24168538912010606,Wildcat
1970-04-01,3335000,2097.633333333333,2097.633333333333,88.90652218825299,0.4,0.3220456450261105,Wildcat
1970-05-01,3335000,1481.1290322580646,1481.1290322580646,66.32438982484793,0.3225806451612903,0.2775784234286376,Wildcat
1970-06-01,3335000,353.3,353.3,32.28252943093299,0.43333333333333335,0.05564991507643121,Wildcat
1970-07-01,3335000,511.48387096774195,511.48387096774195,132.4525706525798,0.1935483870967742,0.3754152823920266,Wildcat
1970-08-01,3335000,489.0967741935484,489.0967741935484,97.90794170035441,0.3225806451612903,0.35057022340259336,Wildcat
1970-09-01,3335000,243.56666666666666,243.56666666666666,71.55019101025252,0.23333333333333334,0.17049593723732137,Wildcat
1970-10-01,3335000,450.2258064516129,450.2258064516129,47.26058267569173,0.3548387096774194,0.16989469033065763,Wildcat
1970-11-01,3335000,603.4333333333333,603.4333333333333,37.87938054865819,0.3,0.17194158759020398,Wildcat
1970-12-01,3335000,439.5483870967742,439.5483870967742,16.776106852304345,0.41935483870967744,0.0696601568506843,Wildcat
1971-01-01,3335000,298.7096774193548,298.7096774193548,46.1978302522712,0.41935483870967744,0.12247191011235956,Wildcat
1971-02-01,3335000,1812.142857142857,1812.142857142857,96.47234883536653,0.4642857142857143,0.35046451867958095,Wildcat
1971-03-01,3335000,1169.0645161290322,1169.0645161290322,56.984785674963426,0.3870967741935484,0.2081311208625149,Wildcat
1971-04-01,3335000,309.6333333333333,309.6333333333333,24.568080492283766,0.3,0.04634339324064655,Wildcat
1971-05-01,3335000,745.9677419354839,745.9677419354839,110.52909444473356,0.25806451612903225,0.39275096187478137,Wildcat
1971-06-01,3335000,721.4333333333333,721.4333333333333,123.99406859008235,0.2,0.5614892103391036,Wildcat
1971-07-01,3335000,263.93548387096774,263.93548387096774,59.521702531545806,0.22580645161290322,0.22782586877430686,Wildcat
1971-08-01,3335000,176.5483870967742,176.5483870967742,52.390320605570714,0.1935483870967742,0.21883239171374766,Wildcat
1971-09-01,3335000,339.56666666666666,339.56666666666666,114.91498957519059,0.23333333333333334,0.5133711104483547,Wildcat
1971-10-01,3335000,185.61290322580646,185.61290322580646,27.93113434109275,0.3548387096774194,0.08683877956309803,Wildcat
1971-11-01,3335000,137.76666666666668,137.76666666666668,9.762134265501082,0.43333333333333335,0.04685138539042821,Wildcat
1971-12-01,3335000,1460.6129032258063,1460.6129032258063,92.80396159869642,0.3870967741935484,0.2955396512375086,Wildcat
1972-01-01,3335000,728.4516129032259,728.4516129032259,37.84257853183716,0.3870967741935484,0.1204473759678807,Wildcat
1972-02-01,3335000,298.2758620689655,298.2758620689655,19.208489707889274,0.3793103448275862,0.07936893203883495,Wildcat
1972-03-01,3335000,386.258064516129,386.258064516129,38.960905143265684,0.3225806451612903,0.14667239158437098,Wildcat
1972-04-01,3335000,2838.9,2838.9,90.22714236914786,0.3,0.29163711164704215,Wildcat
1972-05-01,3335000,644.2903225806451,644.2903225806451,35.90655932173095,0.5161290322580645,0.11311589174184594,Wildcat
1972-06-01,3335000,616.9333333333333,616.9333333333333,85.23249698369582,0.3,0.31356589147286823,Wildcat
1972-07-01,3335000,428.4193548387097,428.4193548387097,56.33916240563348,0.3548387096774194,0.28670094390300055,Wildcat
1972-08-01,3335000,159.83870967741936,159.83870967741936,21.046434636724207,0.4838709677419355,0.12015826738858809,Wildcat
1972-09-01,3335000,749.9333333333333,749.9333333333333,161.07511517416268,0.2,0.2919887404494884,Wildcat
1972-10-01,3335000,1082.032258064516,1082.032258064516,62.343513635503086,0.3225806451612903,0.23666078620643743,Wildcat
1972-11-01,3335000,2244.733333333333,2244.733333333333,63.27291100287859,0.3333333333333333,0.2447366056721871,Wildcat
1972-12-01,3335000,1646.8064516129032,1646.8064516129032,73.8446534831944,0.25806451612903225,0.3040955495294305,Wildcat
1973-01-01,3335000,1380.6129032258063,1380.6129032258063,70.77291902923952,0.3225806451612903,0.2407189080143572,Wildcat
1973-02-01,3335000,1014.7142857142857,1014.7142857142857,76.39521017902231,0.32142857142857145,0.1875730140186916,Wildcat
1973-03-01,3335000,2752.6129032258063,2752.6129032258063,55.023962182157945,0.4838709677419355,0.21540889763130308,Wildcat
1973-04-01,3335000,1390.6666666666667,1390.6666666666667,51.57527983537777,0.36666666666666664,0.18421717171717172,Wildcat
1973-05-01,3335000,503.48387096774195,503.48387096774195,22.334487751077184,0.45161290322580644,0.08597928373163631,Wildcat
1973-06-01,3335000,1127.3333333333333,1127.3333333333333,74.17998226950766,0.3,0.33383260439757956,Wildcat
1973-07-01,3335000,350.3225806451613,350.3225806451613,60.61401801105413,0.3225806451612903,0.23284783441931775,Wildcat
1973-08-01,3335000,782.0967741935484,782.0967741935484,140.99463727201058,0.22580645161290322,0.34084153234247433,Wildcat
